Order ID,Item Name,Product Price,UserId,Ratings
6779,Chicken Chaat,4.95,869,4
6776,Chicken Pakora,4.95,811,3
6770,Chicken Tikka,4.95,512,0
6769,Tandoori Chicken,4.95,894,5
6768,Sheek Kehab,4.95,15,2
6767,Garlic Chicken Rice,4.95,922,5
6752,Prawn Puree,4.95,244,4
6751,Chicken Tikka,4.95,317,3
6746,Chicken Tikka,4.95,491,2
6743,Chana Chaat,4.95,122,4
6742,Prawn Puree,4.95,658,5
6737,Sheek Kehab,4.95,672,1
6731,Tandoori Chicken,4.95,5,5
6726,Chicken Chaat,4.95,358,4
6725,Chicken Tikka,4.95,965,0
6724,Masala Sauce,4.95,139,5
6713,Chicken Chaat,4.95,579,0
6711,Chicken Tikka,4.95,41,1
6704,Chicken Tikka,4.95,477,5
6701,Chicken Pakora,4.95,733,3
6698,Chicken Pakora,4.95,0,5
6692,Chicken Tikka,4.95,471,0
6688,Chana Chaat,4.95,522,0
6684,Chicken Chaat,4.95,176,0
6678,Lamb Tikka,4.95,255,1
6678,Chicken Chaat,4.95,791,2
6676,Chicken Tikka,4.95,384,2
6676,Sheek Kehab,4.95,239,4
6674,Chicken Chaat,4.95,735,4
6674,Prawn Puree,4.95,395,1
6669,Chicken Chaat,4.95,921,2
6668,Sheek Kehab,4.95,966,4
6667,Chicken Chaat,4.95,404,4
6664,Chicken Tikka,4.95,462,3
6661,Sheek Kehab,4.95,810,5
6660,Sheek Kehab,4.95,383,0
6658,Chicken Tikka,4.95,719,3
6658,Prawn Puree,4.95,366,5
6652,Prawn Puree,4.95,680,1
6646,Chicken Pakora,4.95,963,3
6641,Sheek Kehab,4.95,736,1
6640,Chicken Chaat,4.95,999,2
6639,Chicken Chaat,4.95,545,3
6638,Chicken Chaat,4.95,252,4
6635,Chicken Chaat,4.95,316,5
6631,Chicken Tikka,4.95,706,3
6627,Chicken Tikka,4.95,214,4
6624,Chicken Chaat,4.95,168,4
6611,Chicken Tikka,4.95,627,3
6610,Chicken Tikka,4.95,943,4
6607,Chicken Tikka,4.95,402,5
6604,Chicken Pakora,4.95,61,4
6596,Lamb Tikka,4.95,933,0
6596,Chicken Tikka,4.95,97,1
6594,Tandoori Chicken,4.95,147,1
6590,Chicken Tikka,4.95,810,1
6578,Chicken Tikka,4.95,918,3
6575,Chicken Tikka,4.95,185,3
6570,Chicken Chaat,4.95,806,4
6567,Sheek Kehab,4.95,99,5
6562,Tandoori Chicken,4.95,828,3
6562,Chicken Tikka,4.95,840,1
6561,Tandoori Chicken,4.95,555,3
6561,Chicken Tikka,4.95,571,1
6561,Lamb Tikka,4.95,976,1
6561,Sheek Kehab,4.95,860,4
6561,Prawn Puree,4.95,302,0
6561,Chicken Pakora,4.95,621,2
6561,Chicken Chaat,4.95,194,1
6561,Aloo Chaat,4.95,373,1
6561,Chana Chaat,4.95,845,2
6559,Chana Chaat,4.95,726,3
6555,Lamb Tikka,4.95,67,3
6553,Chicken Tikka,4.95,214,3
6539,Chicken Chaat,4.95,145,4
6528,Sheek Kehab,4.95,466,0
6524,Chicken Chaat,4.95,648,3
6522,Sheek Kehab,4.95,687,3
6519,Chicken Tikka,4.95,888,4
6518,Korma Sauce,4.95,85,3
6511,Garlic Chicken Rice,4.95,130,4
6508,Chicken Tikka,4.95,275,4
6508,Garlic Chicken Rice,4.95,542,2
6503,Chicken Chaat,4.95,754,1
6491,Chicken Tikka,4.95,588,3
6490,Lamb Tikka,4.95,566,5
6473,Chicken Chaat,4.95,870,4
6472,Prawn Puree,4.95,696,1
6471,Sheek Kehab,4.95,741,4
6469,Chicken Tikka,4.95,23,4
6462,Chicken Tikka,4.95,671,1
6454,Chicken Chaat,4.95,234,1
6453,Aloo Chaat,4.95,689,3
6448,Sheek Kehab,4.95,272,3
6447,Chicken Tikka,4.95,322,5
6438,Prawn Puree,4.95,184,2
6438,Chicken Chaat,4.95,934,3
6434,Sheek Kehab,4.95,441,4
6429,Chicken Tikka,4.95,641,5
6429,Prawn Puree,4.95,652,5
6427,Chicken Tikka,4.95,903,1
6425,Chicken Tikka,4.95,849,3
6425,Korma Sauce,4.95,226,3
6425,Prawn Puree,4.95,184,4
6420,Prawn Puree,4.95,703,3
6407,Korma Sauce,4.95,856,5
6406,Garlic Chicken Rice,4.95,97,2
6406,Prawn Puree,4.95,8,1
6404,Sheek Kehab,4.95,294,4
6403,Chicken Tikka,4.95,843,0
6400,Prawn Puree,4.95,638,4
6389,Chicken Tikka,4.95,320,2
6380,Tandoori Chicken,4.95,455,2
6373,Aloo Chaat,4.95,947,4
6365,Chicken Pakora,4.95,249,1
6357,Sheek Kehab,4.95,838,4
6351,Chicken Chaat,4.95,552,3
6346,Tandoori Chicken,4.95,920,3
6341,Sheek Kehab,4.95,363,5
6340,Sheek Kehab,4.95,930,1
6336,Chicken Chaat,4.95,131,0
6330,Chicken Tikka,4.95,297,5
6329,Prawn Puree,4.95,478,4
6314,Chicken Tikka,4.95,364,5
6314,Korma Sauce,4.95,561,2
6311,Prawn Puree,4.95,282,1
6307,Aloo Chaat,4.95,934,5
6303,Korma Sauce,4.95,137,0
6300,Garlic Chicken Rice,4.95,563,5
6293,Prawn Puree,4.95,129,2
6289,Prawn Puree,4.95,462,2
6288,Prawn Puree,4.95,144,4
6262,Chicken Chaat,4.95,867,3
6244,Sheek Kehab,4.95,573,2
6242,Prawn Puree,4.95,349,3
6242,Korma Sauce,4.95,247,2
6237,Chicken Tikka,4.95,355,4
6234,Sheek Kehab,4.95,172,0
6218,Prawn Puree,4.95,295,1
6214,Sheek Kehab,4.95,399,1
6211,Lamb Tikka,4.95,498,2
6211,Sheek Kehab,4.95,205,0
6208,Chicken Chaat,4.95,463,2
6206,Sheek Kehab,4.95,619,5
6205,Chicken Tikka,4.95,349,0
6202,Lamb Tikka,4.95,263,0
6198,Chicken Tikka,4.95,957,2
6197,Chicken Tikka,4.95,619,4
6178,Tandoori Chicken,4.95,958,2
6174,Chicken Tikka,4.95,777,0
6147,Korma Sauce,4.95,469,4
6127,Aloo Chaat,4.95,181,5
6125,Prawn Puree,4.95,699,0
6123,Chicken Chaat,4.95,318,1
6122,Sheek Kehab,4.95,439,2
6121,Aloo Chaat,4.95,467,1
6120,Chicken Pakora,4.95,388,0
6119,Masala Sauce,4.95,451,1
6118,Chicken Tikka,4.95,552,1
6118,Korma Sauce,4.95,591,2
6116,Chicken Chaat,4.95,822,4
6111,Prawn Puree,4.95,271,2
6109,Chicken Tikka,4.95,559,4
6106,Chicken Tikka,4.95,923,2
6090,Chicken Chaat,4.95,563,3
6089,Prawn Puree,4.95,601,4
6089,Korma Sauce,4.95,818,4
6085,Chicken Tikka,4.95,181,4
6085,Prawn Puree,4.95,501,3
6072,Chicken Chaat,4.95,520,2
6068,Chana Chaat,4.95,484,2
6068,Aloo Chaat,4.95,67,2
6065,Korma Sauce,4.95,477,5
6063,Chicken Chaat,4.95,704,1
6057,Chicken Tikka,4.95,293,1
6057,Chicken Pakora,4.95,785,1
6051,Chicken Tikka,4.95,429,5
6046,Korma Sauce,4.95,440,3
6042,Sheek Kehab,4.95,954,3
6038,Chicken Chaat,4.95,156,5
6036,Sheek Kehab,4.95,307,5
6035,Aloo Chaat,4.95,590,1
6035,Sheek Kehab,4.95,801,2
6034,Prawn Puree,4.95,31,3
6028,Tandoori Chicken,4.95,238,3
6022,Sheek Kehab,4.95,494,5
6006,Chicken Pakora,4.95,98,0
6002,Tandoori Chicken,4.95,410,5
5997,Prawn Puree,4.95,506,4
5988,Chicken Chaat,4.95,248,5
5987,Prawn Puree,4.95,475,0
5973,Lamb Tikka,4.95,621,1
5972,Chicken Pakora,4.95,0,2
5971,Prawn Puree,4.95,118,4
5963,Lamb Tikka,4.95,667,3
5961,Masala Sauce,4.95,380,5
5958,Chicken Tikka,4.95,613,3
5951,Chicken Tikka,4.95,35,4
5951,Korma Sauce,4.95,342,0
5948,Tandoori Chicken,4.95,704,5
5945,Chicken Tikka,4.95,615,4
5941,Chicken Chaat,4.95,734,2
5941,Chicken Tikka,4.95,21,5
5939,Lamb Tikka,4.95,74,4
5937,Sheek Kehab,4.95,643,2
5932,Prawn Puree,4.95,380,4
5932,Korma Sauce,4.95,27,1
5912,Aloo Chaat,4.95,927,4
5907,Masala Sauce,4.95,340,2
5902,Lamb Tikka,4.95,486,0
5899,Chicken Tikka,4.95,996,4
5899,Sheek Kehab,4.95,255,4
5893,Sheek Kehab,4.95,493,2
5893,Chicken Tikka,4.95,596,1
5877,Chicken Pakora,4.95,541,5
5877,Chana Chaat,4.95,781,3
5872,Chicken Tikka,4.95,973,0
5872,Chana Chaat,4.95,314,0
5868,Chicken Tikka,4.95,422,4
5868,Prawn Puree,4.95,448,1
5868,Korma Sauce,4.95,812,3
5868,Masala Sauce,4.95,322,3
5866,Chicken Tikka,4.95,418,0
5861,Tandoori Chicken,4.95,668,3
5861,Sheek Kehab,4.95,992,1
5861,Lamb Tikka,4.95,611,3
5854,Chicken Tikka,4.95,646,4
5849,Aloo Chaat,4.95,159,5
5849,Chicken Tikka,4.95,500,0
5846,Prawn Puree,4.95,640,4
5837,Chicken Tikka,4.95,458,1
5832,Chicken Tikka,4.95,596,5
5831,Tandoori Chicken,4.95,573,4
5828,Chicken Tikka,4.95,353,0
5826,Chicken Chaat,4.95,349,1
5824,Chicken Chaat,4.95,967,4
5822,Sheek Kehab,4.95,437,4
5819,Chicken Chaat,4.95,534,0
5814,Prawn Puree,4.95,987,1
5814,Chicken Chaat,4.95,175,4
5802,Lamb Tikka,4.95,802,0
5794,Aloo Chaat,4.95,908,2
5762,Chicken Pakora,4.95,325,0
5759,Sheek Kehab,4.95,353,2
5758,Chicken Tikka,4.95,454,1
5756,Aloo Chaat,4.95,181,0
5755,Chicken Tikka,4.95,732,4
5752,Sheek Kehab,4.95,114,5
5750,Chicken Tikka,4.95,946,2
5748,Sheek Kehab,4.95,105,4
5744,Masala Sauce,4.95,846,3
5744,Chicken Tikka,4.95,235,3
5741,Sheek Kehab,4.95,827,0
5740,Lamb Tikka,4.95,577,0
5732,Prawn Puree,4.95,572,0
5728,Lamb Tikka,4.95,224,3
5728,Chicken Pakora,4.95,917,4
5726,Masala Sauce,4.95,800,5
5718,Tandoori Chicken,4.95,926,5
5716,Chicken Pakora,4.95,215,3
5713,Chicken Tikka,4.95,858,0
5706,Chicken Tikka,4.95,559,4
5701,Prawn Puree,4.95,543,5
5692,Chicken Tikka,4.95,199,5
5689,Aloo Chaat,4.95,913,3
5688,Tandoori Chicken,4.95,649,0
5686,Masala Sauce,4.95,116,5
5669,Aloo Chaat,4.95,21,4
5665,Masala Sauce,4.95,276,4
5662,Prawn Puree,4.95,828,4
5662,Korma Sauce,4.95,539,0
5630,Prawn Puree,4.95,135,3
5626,Chicken Tikka,4.95,440,3
5621,Prawn Puree,4.95,877,2
5612,Chicken Chaat,4.95,612,2
5610,Prawn Puree,4.95,347,0
5610,Chicken Tikka,4.95,998,4
5601,Chicken Tikka,4.95,651,1
5600,Prawn Puree,4.95,348,0
5595,Chicken Tikka,4.95,62,0
5594,Chicken Tikka,4.95,769,5
5592,Chicken Chaat,4.95,925,5
5591,Chicken Tikka,4.95,140,3
5587,Garlic Chicken Rice,4.95,445,4
5583,Sheek Kehab,4.95,267,5
5580,Chicken Tikka,4.95,189,0
5576,Tandoori Chicken,4.95,820,1
5574,Lamb Tikka,4.95,981,0
5568,Chicken Tikka,4.95,682,2
5566,Lamb Tikka,4.95,523,0
5562,Tandoori Chicken,4.95,340,1
5559,Chicken Tikka,4.95,57,2
5556,Chicken Tikka,4.95,22,5
5547,Chicken Chaat,4.95,428,4
5542,Prawn Puree,4.95,362,1
5542,Chicken Pakora,4.95,679,1
5540,Chicken Tikka,4.95,504,4
5539,Chicken Tikka,4.95,945,4
5537,Tandoori Chicken,4.95,948,2
5536,Sheek Kehab,4.95,61,5
5519,Chicken Chaat,4.95,256,2
5517,Chicken Tikka,4.95,601,2
5511,Chicken Tikka,4.95,771,4
5510,Chicken Pakora,4.95,316,2
5507,Chicken Chaat,4.95,538,1
5505,Sheek Kehab,4.95,905,4
5504,Aloo Chaat,4.95,861,1
5503,Sheek Kehab,4.95,904,5
5490,Chicken Tikka,4.95,301,4
5472,Chicken Tikka,4.95,185,1
5465,Chicken Tikka,4.95,857,5
5462,Tandoori Chicken,4.95,483,0
5461,Chicken Chaat,4.95,504,5
5455,Tandoori Chicken,4.95,134,5
5449,Aloo Chaat,4.95,169,3
5441,Tandoori Chicken,4.95,339,1
5441,Prawn Puree,4.95,142,5
5441,Chicken Chaat,4.95,341,1
5441,Aloo Chaat,4.95,789,3
5429,Chicken Tikka,4.95,844,5
5424,Prawn Puree,4.95,933,5
5421,Chicken Tikka,4.95,907,5
5416,Chicken Pakora,4.95,251,2
5415,Chicken Tikka,4.95,497,2
5414,Sheek Kehab,4.95,712,2
5412,Sheek Kehab,4.95,122,2
5409,Chicken Chaat,4.95,241,1
5408,Chicken Tikka,4.95,407,3
5408,Korma Sauce,4.95,700,1
5388,Aloo Chaat,4.95,511,3
5375,Chicken Tikka,4.95,407,1
5371,Sheek Kehab,4.95,747,5
5365,Lamb Tikka,4.95,310,3
5362,Tandoori Chicken,4.95,868,0
5360,Lamb Tikka,4.95,153,5
5355,Chicken Tikka,4.95,619,2
5345,Prawn Puree,4.95,443,3
5342,Aloo Chaat,4.95,197,5
5341,Sheek Kehab,4.95,546,4
5341,Lamb Tikka,4.95,58,4
5329,Chicken Tikka,4.95,446,5
5315,Prawn Puree,4.95,194,5
5314,Chicken Tikka,4.95,124,3
5300,Sheek Kehab,4.95,213,1
5300,Chicken Tikka,4.95,652,5
5294,Korma Sauce,4.95,944,0
5290,Chicken Tikka,4.95,476,3
5285,Lamb Tikka,4.95,576,2
5283,Chicken Pakora,4.95,675,2
5282,Chicken Chaat,4.95,832,4
5279,Prawn Puree,4.95,227,1
5273,Chana Chaat,4.95,877,0
5271,Prawn Puree,4.95,756,4
5265,Prawn Puree,4.95,710,1
5264,Tandoori Chicken,4.95,964,0
5255,Prawn Puree,4.95,718,1
5250,Prawn Puree,4.95,8,2
5250,Chicken Pakora,4.95,574,1
5248,Prawn Puree,4.95,813,1
5248,Korma Sauce,4.95,674,4
5235,Chicken Tikka,4.95,173,5
5227,Tandoori Chicken,4.95,596,4
5224,Sheek Kehab,4.95,389,2
5220,Sheek Kehab,4.95,849,3
5214,Chicken Chaat,4.95,105,3
5209,Aloo Chaat,4.95,433,4
5207,Chicken Tikka,4.95,142,0
5206,Chicken Tikka,4.95,661,0
5196,Chicken Chaat,4.95,410,1
5190,Tandoori Chicken,4.95,266,2
5190,Sheek Kehab,4.95,64,1
5188,Chicken Tikka,4.95,273,4
5186,Prawn Puree,4.95,152,0
5185,Chicken Chaat,4.95,879,1
5176,Chicken Tikka,4.95,398,3
5164,Tandoori Chicken,4.95,960,5
5142,Sheek Kehab,4.95,207,1
5141,Sheek Kehab,4.95,5,4
5137,Chicken Tikka,4.95,222,3
5113,Masala Sauce,4.95,788,3
5113,Sheek Kehab,4.95,752,0
5111,Sheek Kehab,4.95,391,1
5108,Chicken Chaat,4.95,845,2
5101,Sheek Kehab,4.95,978,1
5097,Korma Sauce,4.95,36,2
5094,Tandoori Chicken,4.95,723,0
5094,Chicken Tikka,4.95,693,3
5094,Chicken Pakora,4.95,385,4
5094,Chicken Chaat,4.95,572,4
5094,Aloo Chaat,4.95,591,4
5092,Chicken Tikka,4.95,718,1
5092,Lamb Tikka,4.95,433,4
5091,Tandoori Chicken,4.95,630,0
5080,Chicken Chaat,4.95,671,0
5059,Sheek Kehab,4.95,828,1
5058,Chicken Pakora,4.95,943,0
5053,Masala Sauce,4.95,354,4
5036,Sheek Kehab,4.95,820,4
5035,Sheek Kehab,4.95,372,0
5032,Chicken Chaat,4.95,54,3
5025,Lamb Tikka,4.95,840,3
5021,Prawn Puree,4.95,116,0
5021,Chicken Chaat,4.95,838,3
5018,Chicken Chaat,4.95,869,2
5017,Korma Sauce,4.95,580,1
5016,Prawn Puree,4.95,724,0
5014,Prawn Puree,4.95,902,1
5011,Chicken Chaat,4.95,848,3
4998,Chicken Tikka,4.95,428,1
4986,Tandoori Chicken,4.95,589,0
4976,Sheek Kehab,4.95,678,1
4965,Chana Chaat,4.95,40,3
4951,Tandoori Chicken,4.95,433,0
4950,Chicken Tikka,4.95,712,1
4948,Sheek Kehab,4.95,135,1
4941,Chicken Tikka,4.95,151,4
4940,Chicken Tikka,4.95,390,4
4940,Prawn Puree,4.95,883,5
4940,Chicken Chaat,4.95,152,1
4939,Chicken Chaat,4.95,498,5
4930,Chicken Chaat,4.95,428,4
4922,Prawn Puree,4.95,65,5
4921,Chicken Chaat,4.95,378,4
4918,Chicken Tikka,4.95,294,3
4915,Masala Sauce,4.95,45,3
4905,Prawn Puree,4.95,557,1
4891,Lamb Tikka,4.95,938,0
4891,Chicken Pakora,4.95,753,2
4886,Chicken Chaat,4.95,725,0
4879,Chicken Chaat,4.95,500,5
4858,Tandoori Chicken,4.95,428,2
4853,Chicken Tikka,4.95,915,2
4853,Sheek Kehab,4.95,630,3
4843,Prawn Puree,4.95,414,2
4841,Tandoori Chicken,4.95,481,2
4839,Chicken Chaat,4.95,945,0
4832,Chicken Tikka,4.95,790,4
4832,Chicken Chaat,4.95,276,0
4831,Prawn Puree,4.95,892,3
4830,Sheek Kehab,4.95,662,5
4829,Tandoori Chicken,4.95,829,2
4826,Prawn Puree,4.95,584,4
4825,Garlic Chicken Rice,4.95,253,2
4822,Chicken Chaat,4.95,607,2
4819,Chicken Chaat,4.95,63,2
4816,Prawn Puree,4.95,887,1
4806,Chicken Chaat,4.95,277,4
4805,Sheek Kehab,4.95,1,3
4804,Chicken Tikka,4.95,459,3
4791,Chicken Chaat,4.95,365,2
4779,Chicken Tikka,4.95,88,5
4779,Sheek Kehab,4.95,791,1
4777,Chicken Chaat,4.95,946,3
4776,Chicken Tikka,4.95,379,0
4775,Chicken Tikka,4.95,256,3
4772,Chicken Chaat,4.95,348,5
4763,Kurma Sauce,4.95,896,3
4759,Chicken Tikka,4.95,341,5
4757,Chicken Chaat,4.95,668,3
4751,Chicken Pakora,4.95,59,5
4750,Sheek Kehab,4.95,538,3
4748,Aloo Chaat,4.95,408,4
4747,Tandoori Chicken,4.95,177,3
4746,Sheek Kehab,4.95,443,1
4745,Chicken Tikka,4.95,971,4
4743,Prawn Puree,4.95,72,5
4742,Masala Sauce,4.95,610,5
4737,Chicken Pakora,4.95,789,3
4735,Garlic Chicken Rice,4.95,266,2
4732,Sheek Kehab,4.95,864,2
4732,Aloo Chaat,4.95,395,0
4730,Chicken Tikka,4.95,853,5
4724,Chicken Chaat,4.95,25,1
4719,Prawn Puree,4.95,782,4
4719,Chicken Tikka,4.95,799,5
4717,Prawn Puree,4.95,923,5
4710,Chicken Tikka,4.95,8,2
4710,Sheek Kehab,4.95,569,0
4707,Prawn Puree,4.95,225,0
4707,Chicken Pakora,4.95,137,5
4706,Sheek Kehab,4.95,362,2
4704,Tandoori Chicken,4.95,938,5
4701,Chicken Chaat,4.95,447,5
4690,Prawn Puree,4.95,954,5
4689,Sheek Kehab,4.95,891,4
4688,Kurma Sauce,4.95,341,1
4688,Prawn Puree,4.95,288,2
4684,Chicken Chaat,4.95,420,2
4681,Sheek Kehab,4.95,64,3
4681,Chicken Tikka,4.95,466,5
4674,Prawn Puree,4.95,479,1
4667,Chicken Tikka,4.95,76,3
4663,Chicken Chaat,4.95,760,3
4653,Chicken Tikka,4.95,293,3
4652,Chana Chaat,4.95,633,1
4644,Aloo Chaat,4.95,870,2
4644,Sheek Kehab,4.95,241,2
4643,Chicken Tikka,4.95,435,4
4640,Prawn Puree,4.95,96,1
4639,Sheek Kehab,4.95,360,3
4636,Prawn Puree,4.95,685,4
4625,Chicken Chaat,4.95,466,3
4623,Chicken Tikka,4.95,140,5
4622,Sheek Kehab,4.95,939,3
4620,Chicken Pakora,4.95,596,4
4614,Chicken Pakora,4.95,644,3
4611,Chicken Pakora,4.95,321,3
4608,Aloo Chaat,4.95,363,5
4607,Sheek Kehab,4.95,967,0
4606,Chicken Tikka,4.95,476,3
4603,Chicken Chaat,4.95,843,3
4603,Lamb Tikka,4.95,413,5
4596,Chicken Tikka,4.95,535,5
4594,Chana Chaat,4.95,981,0
4591,Aloo Chaat,4.95,95,5
4586,Chana Chaat,4.95,73,1
4585,Chicken Chaat,4.95,739,1
4582,Sheek Kehab,4.95,553,0
4571,Prawn Puree,4.95,261,2
4569,Chana Chaat,4.95,941,0
4568,Sheek Kehab,4.95,988,1
4568,Aloo Chaat,4.95,883,3
4565,Prawn Puree,4.95,36,4
4560,Prawn Puree,4.95,860,0
4560,Tandoori Chicken,4.95,521,3
4550,Masala Sauce,4.95,517,5
4539,Chicken Tikka,4.95,44,3
4539,Sheek Kehab,4.95,169,4
4537,Aloo Chaat,4.95,257,0
4533,Chicken Chaat,4.95,616,1
4531,Tandoori Chicken,4.95,375,1
4531,Chicken Tikka,4.95,449,3
4528,Lamb Tikka,4.95,832,2
4528,Tandoori Chicken,4.95,899,3
4522,Chana Chaat,4.95,867,1
4518,Chicken Chaat,4.95,731,5
4518,Chicken Tikka,4.95,917,0
4511,Chicken Chaat,4.95,724,1
4502,Sheek Kehab,4.95,992,4
4501,Prawn Puree,4.95,312,3
4496,Tandoori Chicken,4.95,0,5
4490,Tandoori Chicken,4.95,831,0
4487,Tandoori Chicken,4.95,842,5
25468,COBRA ( LARGE ),5.5,307,1
25238,COBRA ( LARGE ),5.5,155,2
25096,COBRA ( LARGE ),5.5,520,4
25008,COBRA ( LARGE ),5.5,50,5
24781,COBRA ( LARGE ),5.5,26,3
24708,COBRA ( LARGE ),5.5,325,0
24700,COBRA ( LARGE ),5.5,191,1
24688,COBRA ( LARGE ),5.5,141,5
24681,COBRA ( LARGE ),5.5,789,2
24628,COBRA ( LARGE ),5.5,187,1
24615,COBRA ( LARGE ),5.5,667,2
24601,COBRA ( LARGE ),5.5,286,2
24516,COBRA ( LARGE ),5.5,702,4
24429,COBRA ( LARGE ),5.5,446,4
24368,COBRA ( LARGE ),5.5,254,5
24275,COBRA ( LARGE ),5.5,396,4
24269,COBRA ( LARGE ),5.5,17,5
24158,COBRA ( LARGE ),5.5,241,1
24101,COBRA ( LARGE ),5.5,174,1
24004,COBRA ( LARGE ),5.5,946,5
23997,COBRA ( LARGE ),5.5,147,4
23978,COBRA ( LARGE ),5.5,74,3
23961,COBRA ( LARGE ),5.5,225,0
23794,COBRA ( LARGE ),5.5,468,4
23763,COBRA ( LARGE ),5.5,54,1
23753,COBRA ( LARGE ),5.5,634,2
23647,COBRA ( LARGE ),5.5,713,3
23618,COBRA ( LARGE ),5.5,492,3
23583,COBRA ( LARGE ),5.5,952,4
23449,COBRA ( LARGE ),5.5,893,5
23404,COBRA ( LARGE ),5.5,1000,3
23401,COBRA ( LARGE ),5.5,175,5
23367,COBRA ( LARGE ),5.5,20,4
23311,COBRA ( LARGE ),5.5,183,0
23276,COBRA ( LARGE ),5.5,222,4
23173,COBRA ( LARGE ),5.5,723,3
23123,COBRA ( LARGE ),5.5,277,5
23076,COBRA ( LARGE ),5.5,87,2
23053,COBRA ( LARGE ),5.5,632,1
22841,COBRA ( LARGE ),5.5,845,2
22760,COBRA ( LARGE ),5.5,193,1
22752,COBRA ( LARGE ),5.5,34,0
22703,COBRA ( LARGE ),5.5,905,5
22627,COBRA ( LARGE ),5.5,966,4
22534,COBRA ( LARGE ),5.5,237,5
22436,COBRA ( LARGE ),5.5,537,1
22428,COBRA ( LARGE ),5.5,381,5
22332,COBRA ( LARGE ),5.5,694,5
22320,COBRA ( LARGE ),5.5,983,0
22259,COBRA ( LARGE ),5.5,579,3
22245,COBRA ( LARGE ),5.5,625,2
22174,COBRA ( LARGE ),5.5,633,4
22139,COBRA ( LARGE ),5.5,378,5
22135,COBRA ( LARGE ),5.5,216,2
22132,COBRA ( LARGE ),5.5,866,3
22045,COBRA ( LARGE ),5.5,727,0
21927,COBRA ( LARGE ),5.5,473,0
21887,COBRA ( LARGE ),5.5,982,0
21683,COBRA ( LARGE ),5.5,880,5
21625,COBRA ( LARGE ),5.5,395,2
21405,COBRA ( LARGE ),5.5,248,3
21402,COBRA ( LARGE ),5.5,372,0
21164,COBRA ( LARGE ),5.5,622,1
21009,COBRA ( LARGE ),5.5,666,0
20944,COBRA ( LARGE ),5.5,845,1
20792,COBRA ( LARGE ),5.5,880,2
20760,COBRA ( LARGE ),5.5,45,4
20669,COBRA ( LARGE ),5.5,767,1
20646,COBRA ( LARGE ),5.5,761,0
20606,COBRA ( LARGE ),5.5,946,0
20465,COBRA ( LARGE ),5.5,680,3
20456,COBRA ( LARGE ),5.5,278,1
20402,COBRA ( LARGE ),5.5,632,3
20332,COBRA ( LARGE ),5.5,13,4
20299,COBRA ( LARGE ),5.5,358,5
20256,COBRA ( LARGE ),5.5,762,4
20245,COBRA ( LARGE ),5.5,885,2
20202,COBRA ( LARGE ),5.5,985,1
20162,COBRA ( LARGE ),5.5,162,1
20105,COBRA (660ML),5.5,1000,3
20045,COBRA (660ML),5.5,582,1
20014,COBRA (660ML),5.5,129,5
19972,COBRA (660ML),5.5,209,1
19922,COBRA (660ML),5.5,474,2
19882,COBRA (660ML),5.5,118,1
19859,COBRA (660ML),5.5,470,3
19828,COBRA (660ML),5.5,739,2
19823,COBRA (660ML),5.5,320,4
19756,COBRA (660ML),5.5,867,3
19755,COBRA (660ML),5.5,303,5
19706,COBRA (660ML),5.5,942,4
19698,COBRA (660ML),5.5,522,2
19623,COBRA (660ML),5.5,406,4
19567,COBRA (660ML),5.5,349,3
19427,COBRA (660ML),5.5,809,1
19410,COBRA (660ML),5.5,621,2
19392,COBRA (660ML),5.5,191,2
19324,COBRA (660ML),5.5,4,0
19321,COBRA (660ML),5.5,871,5
19291,COBRA (660ML),5.5,884,3
19156,COBRA (660ML),5.5,987,1
19102,COBRA (660ML),5.5,869,0
19040,COBRA (660ML),5.5,888,1
19011,COBRA (660ML),5.5,293,0
18922,COBRA (660ML),5.5,939,0
18896,COBRA (660ML),5.5,394,1
18857,COBRA (660ML),5.5,562,5
18777,COBRA (660ML),5.5,62,1
18735,COBRA (660ML),5.5,640,3
18720,COBRA (660ML),5.5,691,1
18688,COBRA (660ML),5.5,711,2
18632,COBRA (660ML),5.5,687,0
18570,COBRA (660ML),5.5,1000,3
18507,COBRA (660ML),5.5,461,5
18476,COBRA (660ML),5.5,519,1
18449,COBRA (660ML),5.5,988,5
18418,COBRA (660ML),5.5,334,2
18363,COBRA (660ML),5.5,764,2
18334,COBRA (660ML),5.5,147,1
18316,COBRA (660ML),5.5,237,5
18262,COBRA (660ML),5.5,18,2
18242,COBRA (660ML),5.5,456,2
18235,COBRA (660ML),5.5,691,2
18190,COBRA (660ML),5.5,179,1
18187,COBRA (660ML),5.5,85,4
18171,COBRA (660ML),5.5,305,4
18089,COBRA (660ML),5.5,362,4
18050,COBRA (660ML),5.5,489,2
17962,COBRA (660ML),5.5,388,4
17890,COBRA (660ML),5.5,820,1
17834,COBRA (660ML),5.5,154,3
17829,COBRA (660ML),5.5,845,1
17800,COBRA (660ML),5.5,229,2
17648,COBRA (660ML),5.5,367,3
17624,COBRA (660ML),5.5,294,2
17623,COBRA (660ML),5.5,641,0
17496,COBRA (660ML),5.5,258,5
17491,COBRA (660ML),5.5,625,1
17490,COBRA (660ML),5.5,327,4
17484,COBRA (660ML),5.5,780,3
17456,COBRA (660ML),5.5,327,5
17413,COBRA (660ML),5.5,30,2
17337,COBRA (660ML),5.5,266,1
17328,COBRA (660ML),5.5,244,5
17270,COBRA (660ML),5.5,793,1
17258,COBRA (660ML),5.5,561,3
